datei,name,fehler_prozent,begruendung
harmonics/classic/harmonics-2004-06-14_mod.txt,"New York, New York (2) (expired 1993-12-31)",0.0,"Abgelaufene Station (0 m von ""New York, New York"", Kurve 2.5 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Townsend, Washington (2) (expired 1991-12-31)",0.0,"Abgelaufene Station (118 m von ""Port Townsend (Point Hudson), Admiralty Inlet, Washington"", Kurve 0.4 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Reedy Point, Delaware (2) (expired 1994-12-31)",0.0,"Abgelaufene Station (585 m von ""Reedy Point, C&D Canal, Delaware"", Kurve 5.0 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"San Francisco, California (2) (expired 1998-12-31)",0.0,"Abgelaufene Station (91 m von ""San Francisco, San Francisco Bay, California"", Kurve 0.8 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Savannah River Entrance, Georgia (2) (expired 1989-12-31)",0.0,"Abgelaufene Station (0 m von ""Savannah River Entrance, Georgia"", Kurve 1.1 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Savannah River Entrance, Georgia Current (2) (expired 1999-12-31)",0.0,"Abgelaufene Station (0 m von ""Savannah River Entrance, Georgia Current"", Kurve 5.1 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Shell Point, Florida (2) (expired 1989-08-09)",0.0,"Abgelaufene Station (198 m von ""Shell Point, Walker Creek, Apalachee Bay, Florida"", Kurve 4.0 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Johns River Entrance, Florida Current (2) (expired 1999-12-31)",0.0,"Abgelaufene Station (1100 m von ""Mayport Basin entrance (depth 12 ft), St. Johns River, Florida Current"", Kurve 8.9 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Marks River Entrance, Florida (2) (expired 1995-12-31)",0.0,"Abgelaufene Station (0 m von ""St. Marks River Entrance, Florida"", Kurve 0.0 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Marks River Entrance, Florida (3) (expired 1984-12-31)",0.0,"Abgelaufene Station (0 m von ""St. Marks River Entrance, Florida"", Kurve 4.8 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Petersburg, Florida (2) (expired 1995-12-31)",0.0,"Abgelaufene Station (1502 m von ""St. Petersburg, Tampa Bay, Florida"", Kurve 2.0 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
harmonics/classic/harmonics-2004-06-14_mod.txt,"The Race, Long Island Sound, New York Current (2) (expired 1993-12-31)",0.0,"Abgelaufene Station (968 m von ""The Race (depth 25 ft), Long Island Sound, New York Current"", Kurve 2.9 % gleich). Regel von Oliver: Stationen mit ""expired"" im Namen koennen weg, wenn es in der Naehe Alternativen gibt."
